Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
bowl,band_aid/band_aid_4 (nan)      pencil/pencil_5 (nan)      bowl/bowl_1 (nan)      bowl/bowl_1 (nan)      ,bowl/bowl_1 (nan) bowl/bowl_1 (nan) ,bowl/bowl_1 (nan) bowl/bowl_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - bowl,,,,,,,,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
apple,apple/apple_5 (nan)      apple/apple_5 (nan)      apple/apple_5 (nan)      pencil/pencil_5 (nan)      ,apple/apple_5 (nan) apple/apple_5 (nan) apple/apple_5 (nan) ,apple/apple_5 (nan) apple/apple_5 (nan) apple/apple_5 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
apple,cell_phone/cell_phone_2 (nan)      food_jar/food_jar_3 (nan)      band_aid/band_aid_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      apple/apple_5 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
apple,pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      band_aid/band_aid_4 (nan)      cell_phone/cell_phone_2 (nan)      food_jar/food_jar_3 (nan)      apple/apple_5 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
apple,pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      band_aid/band_aid_4 (nan)      pliers/pliers_2 (nan)      apple/apple_5 (nan)      cell_phone/cell_phone_2 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
apple,apple/apple_5 (nan)      band_aid/band_aid_4 (nan)      apple/apple_5 (nan)      pencil/pencil_5 (nan)      ,apple/apple_5 (nan) apple/apple_5 (nan) apple/apple_5 (nan) ,apple/apple_5 (nan) apple/apple_5 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
apple,band_aid/band_aid_4 (nan)      apple/apple_5 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
apple,band_aid/band_aid_4 (nan)      pliers/pliers_2 (nan)      apple/apple_5 (nan)      food_jar/food_jar_3 (nan)      pencil/pencil_5 (nan)      ,apple/apple_5 (nan) apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
apple,apple/apple_5 (nan)      cell_phone/cell_phone_2 (nan)      pencil/pencil_5 (nan)      band_aid/band_aid_4 (nan)      pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
apple,food_jar/food_jar_3 (nan)      band_aid/band_aid_4 (nan)      pencil/pencil_5 (nan)      apple/apple_5 (nan)      pliers/pliers_2 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
apple,band_aid/band_aid_4 (nan)      apple/apple_5 (nan)      pencil/pencil_5 (nan)      apple/apple_5 (nan)      ,apple/apple_5 (nan) apple/apple_5 (nan) ,apple/apple_5 (nan) apple/apple_5 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - apple,,,,,,,,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667
 ,,,,,,,,,,,
bell,bell_pepper/bell_pepper_2 (nan)      pencil/pencil_5 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) ,1.0,-1.0,0.0,2.0,0.0,1.0,0.333333333333,0.5
bell,bell_pepper/bell_pepper_2 (nan)      pencil/pencil_5 (nan)      bell_pepper/bell_pepper_2 (nan)      bell_pepper/bell_pepper_2 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      bell_pepper/bell_pepper_2 (nan)      band_aid/band_aid_4 (nan)      ,bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,band_aid/band_aid_4 (nan)      bell_pepper/bell_pepper_2 (nan)      pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      ,bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,bell_pepper/bell_pepper_2 (nan)      bell_pepper/bell_pepper_2 (nan)      pencil/pencil_5 (nan)      band_aid/band_aid_4 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,band_aid/band_aid_4 (nan)      bell_pepper/bell_pepper_2 (nan)      pliers/pliers_2 (nan)      bell_pepper/bell_pepper_2 (nan)      pencil/pencil_5 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
bell,bell_pepper/bell_pepper_2 (nan)      pencil/pencil_5 (nan)      bell_pepper/bell_pepper_2 (nan)      band_aid/band_aid_4 (nan)      bell_pepper/bell_pepper_2 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,bell_pepper/bell_pepper_2 (nan)      bell_pepper/bell_pepper_2 (nan)      bell_pepper/bell_pepper_2 (nan)      pencil/pencil_5 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,bell_pepper/bell_pepper_2 (nan)      pliers/pliers_2 (nan)      band_aid/band_aid_4 (nan)      bell_pepper/bell_pepper_2 (nan)      pencil/pencil_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,pencil/pencil_5 (nan)      bell_pepper/bell_pepper_2 (nan)      bell_pepper/bell_pepper_2 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
Total - bell,,,,,,,,0.8466666666666667,1.0,0.8666666666666666,0.9100000000000001
 ,,,,,,,,,,,
jar,food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
jar,food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
jar,pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
jar,food_jar/food_jar_3 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
jar,picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) ,1.0,0.0,1.0,1.0,0.333333333333,0.5,0.5,0.5
jar,food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
jar,food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,3.0,1.0,1.0,0.0,0.8,0.75,1.0,0.857142857143
jar,picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) ,1.0,2.0,1.0,1.0,0.6,0.5,0.5,0.5
jar,food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      ,food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
jar,pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
Total - jar,,,,,,,,0.6316666666666666,0.625,0.7666666666666667,0.6790476190476191
 ,,,,,,,,,,,
frame,picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      cell_phone/cell_phone_2 (nan)      ,picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) ,picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,cell_phone/cell_phone_2 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      ,picture_frame/picture_frame_4 (nan) ,picture_frame/picture_frame_4 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_4 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      ,picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) ,picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
frame,food_jar/food_jar_3 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      ,picture_frame/picture_frame_4 (nan) ,picture_frame/picture_frame_4 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      bell_pepper/bell_pepper_2 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      cell_phone/cell_phone_2 (nan)      ,picture_frame/picture_frame_4 (nan) ,picture_frame/picture_frame_4 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      ,picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) ,picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      bell_pepper/bell_pepper_2 (nan)      cell_phone/cell_phone_2 (nan)      ,picture_frame/picture_frame_4 (nan) ,picture_frame/picture_frame_4 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      ,picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) ,picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      ,picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) ,picture_frame/picture_frame_4 (nan) picture_frame/picture_frame_4 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      ,picture_frame/picture_frame_4 (nan) ,picture_frame/picture_frame_4 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - frame,,,,,,,,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001
 ,,,,,,,,,,,
scissors,scissors/scissors_3 (nan)      scissors/scissors_3 (nan)      pencil/pencil_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      pliers/pliers_2 (nan)      ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,food_jar/food_jar_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      pencil/pencil_5 (nan)      scissors/scissors_3 (nan)      pliers/pliers_2 (nan)      ,scissors/scissors_3 (nan) ,scissors/scissors_3 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,pencil/pencil_5 (nan)      scissors/scissors_3 (nan)      pliers/pliers_2 (nan)      scissors/scissors_3 (nan)      ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,scissors/scissors_3 (nan)      scissors/scissors_3 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,scissors/scissors_3 (nan)      scissors/scissors_3 (nan)      scissors/scissors_3 (nan)      pencil/pencil_5 (nan)      ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,scissors/scissors_3 (nan)      pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,scissors/scissors_3 (nan) ,scissors/scissors_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      pencil/pencil_5 (nan)      cell_phone/cell_phone_2 (nan)      pliers/pliers_2 (nan)      scissors/scissors_3 (nan)      food_jar/food_jar_3 (nan)      ,scissors/scissors_3 (nan) ,cell_phone/cell_phone_2 (nan) scissors/scissors_3 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
scissors,scissors/scissors_3 (nan)      food_jar/food_jar_3 (nan)      cell_phone/cell_phone_2 (nan)      pencil/pencil_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      pliers/pliers_2 (nan)      ,scissors/scissors_3 (nan) ,cell_phone/cell_phone_2 (nan) scissors/scissors_3 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
scissors,scissors/scissors_3 (nan)      scissors/scissors_3 (nan)      pencil/pencil_5 (nan)      ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
scissors,scissors/scissors_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      scissors/scissors_3 (nan)      food_jar/food_jar_3 (nan)      pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,scissors/scissors_3 (nan) scissors/scissors_3 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - scissors,,,,,,,,0.9333333333333333,0.9,0.9666666666666666,0.9133333333333333
 ,,,,,,,,,,,
pepper,pliers/pliers_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      bell_pepper/bell_pepper_2 (nan)      band_aid/band_aid_4 (nan)      bell_pepper/bell_pepper_2 (nan)      bell_pepper/bell_pepper_2 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
pepper,cell_phone/cell_phone_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      bell_pepper/bell_pepper_2 (nan)      band_aid/band_aid_4 (nan)      pliers/pliers_2 (nan)      mouse/mouse_1 (nan)      ,bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
pepper,band_aid/band_aid_4 (nan)      bell_pepper/bell_pepper_2 (nan)      bell_pepper/bell_pepper_2 (nan)      pliers/pliers_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
pepper,bell_pepper/bell_pepper_2 (nan)      bell_pepper/bell_pepper_2 (nan)      bell_pepper/bell_pepper_2 (nan)      band_aid/band_aid_4 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
pepper,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      pliers/pliers_2 (nan)      cell_phone/cell_phone_2 (nan)      mouse/mouse_1 (nan)      band_aid/band_aid_4 (nan)      bell_pepper/bell_pepper_2 (nan)      ,bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
pepper,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      pliers/pliers_2 (nan)      bell_pepper/bell_pepper_2 (nan)      band_aid/band_aid_4 (nan)      mouse/mouse_1 (nan)      bell_pepper/bell_pepper_2 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
pepper,band_aid/band_aid_4 (nan)      bell_pepper/bell_pepper_2 (nan)      pliers/pliers_2 (nan)      bell_pepper/bell_pepper_2 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
pepper,bell_pepper/bell_pepper_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      band_aid/band_aid_4 (nan)      bell_pepper/bell_pepper_2 (nan)      pliers/pliers_2 (nan)      mouse/mouse_1 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
pepper,band_aid/band_aid_4 (nan)      bell_pepper/bell_pepper_2 (nan)      bell_pepper/bell_pepper_2 (nan)      ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) bell_pepper/bell_pepper_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
pepper,band_aid/band_aid_4 (nan)      pliers/pliers_2 (nan)      bell_pepper/bell_pepper_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,bell_pepper/bell_pepper_2 (nan) ,bell_pepper/bell_pepper_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - pepper,,,,,,,,0.9416666666666667,1.0,0.9333333333333332,0.96
 ,,,,,,,,,,,
