Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
bell,bell_pepper/bell_pepper_4 (nan)      bell_pepper/bell_pepper_4 (nan)      onion/onion_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
bell,onion/onion_4 (nan)      bell_pepper/bell_pepper_4 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      soda_bottle/soda_bottle_5 (nan)      bell_pepper/bell_pepper_4 (nan)      onion/onion_4 (nan)      food_jar/food_jar_3 (nan)      ,bell_pepper/bell_pepper_4 (nan) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
Total - bell,,,,,,,,0.7483333333333333,0.9,0.5,0.6266666666666667
 ,,,,,,,,,,,
jar,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      onion/onion_4 (nan)      allen_wrench/allen_wrench_5 (nan)      soda_bottle/soda_bottle_5 (nan)      lightbulb/lightbulb_1 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) ,soda_bottle/soda_bottle_5 (nan) food_jar/food_jar_3 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
jar,allen_wrench/allen_wrench_5 (nan)      onion/onion_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      lightbulb/lightbulb_1 (nan)      food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
jar,allen_wrench/allen_wrench_5 (nan)      food_jar/food_jar_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
jar,food_jar/food_jar_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      lightbulb/lightbulb_1 (nan)      allen_wrench/allen_wrench_5 (nan)      ,food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
jar,lightbulb/lightbulb_1 (nan)      onion/onion_4 (nan)      allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
jar,food_jar/food_jar_3 (nan)      allen_wrench/allen_wrench_5 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
jar,allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      onion/onion_4 (nan)      lightbulb/lightbulb_1 (nan)      soda_bottle/soda_bottle_5 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) ,soda_bottle/soda_bottle_5 (nan) food_jar/food_jar_3 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
jar,allen_wrench/allen_wrench_5 (nan)      soda_bottle/soda_bottle_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      onion/onion_4 (nan)      lightbulb/lightbulb_1 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) soda_bottle/soda_bottle_5 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
jar,allen_wrench/allen_wrench_5 (nan)      food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
jar,allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      lightbulb/lightbulb_1 (nan)      food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
Total - jar,,,,,,,,0.8966666666666667,0.85,0.9333333333333332,0.86
 ,,,,,,,,,,,
frame,picture_frame/picture_frame_1 (nan)      bell_pepper/bell_pepper_4 (nan)      picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      picture_frame/picture_frame_1 (nan)      soda_bottle/soda_bottle_5 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_1 (nan)      picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      soda_bottle/soda_bottle_5 (nan)      picture_frame/picture_frame_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_1 (nan)      soda_bottle/soda_bottle_5 (nan)      bell_pepper/bell_pepper_4 (nan)      picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      picture_frame/picture_frame_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_1 (nan)      soda_bottle/soda_bottle_5 (nan)      lemon/lemon_3 (nan)      bell_pepper/bell_pepper_4 (nan)      band_aid/band_aid_1 (nan)      food_jar/food_jar_3 (nan)      ,picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      picture_frame/picture_frame_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
frame,picture_frame/picture_frame_1 (nan)      picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      picture_frame/picture_frame_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_1 (nan)      picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      soda_bottle/soda_bottle_5 (nan)      picture_frame/picture_frame_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,soda_bottle/soda_bottle_5 (nan)      picture_frame/picture_frame_1 (nan)      picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      bell_pepper/bell_pepper_4 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,soda_bottle/soda_bottle_5 (nan)      bell_pepper/bell_pepper_4 (nan)      picture_frame/picture_frame_1 (nan)      picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
frame,band_aid/band_aid_1 (nan)      picture_frame/picture_frame_1 (nan)      food_jar/food_jar_3 (nan)      soda_bottle/soda_bottle_5 (nan)      bell_pepper/bell_pepper_4 (nan)      ,picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - frame,,,,,,,,0.9466666666666667,1.0,0.9333333333333332,0.96
 ,,,,,,,,,,,
scissors,scissors/scissors_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      lightbulb/lightbulb_1 (nan)      scissors/scissors_5 (nan)      ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
scissors,scissors/scissors_5 (nan)      scissors/scissors_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      scissors/scissors_5 (nan)      ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,lightbulb/lightbulb_1 (nan)      scissors/scissors_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      scissors/scissors_5 (nan)      allen_wrench/allen_wrench_5 (nan)      ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) allen_wrench/allen_wrench_5 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
scissors,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      soda_bottle/soda_bottle_5 (nan)      scissors/scissors_5 (nan)      food_jar/food_jar_3 (nan)      allen_wrench/allen_wrench_5 (nan)      lightbulb/lightbulb_1 (nan)      ,scissors/scissors_5 (nan) ,scissors/scissors_5 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,scissors/scissors_5 (nan)      lightbulb/lightbulb_1 (nan)      soda_bottle/soda_bottle_5 (nan)      scissors/scissors_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,scissors/scissors_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      scissors/scissors_5 (nan)      lightbulb/lightbulb_1 (nan)      ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
scissors,allen_wrench/allen_wrench_5 (nan)      scissors/scissors_5 (nan)      lightbulb/lightbulb_1 (nan)      soda_bottle/soda_bottle_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,scissors/scissors_5 (nan) ,allen_wrench/allen_wrench_5 (nan) scissors/scissors_5 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
scissors,allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      scissors/scissors_5 (nan)      ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,allen_wrench/allen_wrench_5 (nan) scissors/scissors_5 (nan) ,1.0,0.0,1.0,1.0,0.333333333333,0.5,0.5,0.5
scissors,scissors/scissors_5 (nan)      scissors/scissors_5 (nan)      allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,scissors/scissors_5 (nan) scissors/scissors_5 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
scissors,soda_bottle/soda_bottle_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      lightbulb/lightbulb_1 (nan)      allen_wrench/allen_wrench_5 (nan)      scissors/scissors_5 (nan)      ,scissors/scissors_5 (nan) ,scissors/scissors_5 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - scissors,,,,,,,,0.8083333333333333,0.8666666666666666,0.8166666666666668,0.8233333333333335
 ,,,,,,,,,,,
pepper,bell_pepper/bell_pepper_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      lightbulb/lightbulb_1 (nan)      allen_wrench/allen_wrench_5 (nan)      ,bell_pepper/bell_pepper_4 (nan) ,,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0
pepper,allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      onion/onion_4 (nan)      soda_bottle/soda_bottle_5 (nan)      lightbulb/lightbulb_1 (nan)      bell_pepper/bell_pepper_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) ,soda_bottle/soda_bottle_5 (nan) bell_pepper/bell_pepper_4 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
pepper,lightbulb/lightbulb_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      onion/onion_4 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
pepper,bell_pepper/bell_pepper_4 (nan)      lightbulb/lightbulb_1 (nan)      allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,bell_pepper/bell_pepper_4 (nan) ,,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0
pepper,bell_pepper/bell_pepper_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
pepper,bell_pepper/bell_pepper_4 (nan)      bell_pepper/bell_pepper_4 (nan)      bell_pepper/bell_pepper_4 (nan)      allen_wrench/allen_wrench_5 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
pepper,bell_pepper/bell_pepper_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      lightbulb/lightbulb_1 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      onion/onion_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) ,1.0,4.0,0.0,1.0,0.833333333333,1.0,0.5,0.666666666667
pepper,lightbulb/lightbulb_1 (nan)      allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      bell_pepper/bell_pepper_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
pepper,bell_pepper/bell_pepper_4 (nan)      allen_wrench/allen_wrench_5 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,,0.0,-1.0,0.0,3.0,-0.5,0.0,0.0,0.0
pepper,bell_pepper/bell_pepper_4 (nan)      bell_pepper/bell_pepper_4 (nan)      allen_wrench/allen_wrench_5 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
Total - pepper,,,,,,,,0.625,0.65,0.4499999999999999,0.4966666666666667
 ,,,,,,,,,,,
syringe,syringe/syringe_2 (nan)      eye_glasses/eye_glasses_2 (nan)      syringe/syringe_2 (nan)      soda_bottle/soda_bottle_5 (nan)      band_aid/band_aid_1 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,eye_glasses/eye_glasses_2 (nan) ,0.0,1.0,1.0,3.0,0.2,0.0,0.0,0.0
syringe,syringe/syringe_2 (nan)      eye_glasses/eye_glasses_2 (nan)      syringe/syringe_2 (nan)      band_aid/band_aid_1 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,eye_glasses/eye_glasses_2 (nan) ,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
syringe,syringe/syringe_2 (nan)      band_aid/band_aid_1 (nan)      syringe/syringe_2 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
syringe,syringe/syringe_2 (nan)      food_jar/food_jar_3 (nan)      band_aid/band_aid_1 (nan)      soda_bottle/soda_bottle_5 (nan)      eye_glasses/eye_glasses_2 (nan)      syringe/syringe_2 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,eye_glasses/eye_glasses_2 (nan) ,0.0,3.0,1.0,2.0,0.5,0.0,0.0,0.0
syringe,eye_glasses/eye_glasses_2 (nan)      food_jar/food_jar_3 (nan)      syringe/syringe_2 (nan)      band_aid/band_aid_1 (nan)      soda_bottle/soda_bottle_5 (nan)      ,syringe/syringe_2 (nan) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
syringe,band_aid/band_aid_1 (nan)      syringe/syringe_2 (nan)      syringe/syringe_2 (nan)      syringe/syringe_2 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,,0.0,1.0,0.0,3.0,0.25,0.0,0.0,0.0
syringe,syringe/syringe_2 (nan)      band_aid/band_aid_1 (nan)      syringe/syringe_2 (nan)      syringe/syringe_2 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,,0.0,1.0,0.0,3.0,0.25,0.0,0.0,0.0
syringe,syringe/syringe_2 (nan)      soda_bottle/soda_bottle_5 (nan)      band_aid/band_aid_1 (nan)      syringe/syringe_2 (nan)      eye_glasses/eye_glasses_2 (nan)      syringe/syringe_2 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,,0.0,3.0,0.0,3.0,0.5,0.0,0.0,0.0
syringe,soda_bottle/soda_bottle_5 (nan)      syringe/syringe_2 (nan)      band_aid/band_aid_1 (nan)      eye_glasses/eye_glasses_2 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,eye_glasses/eye_glasses_2 (nan) ,0.0,1.0,1.0,2.0,0.25,0.0,0.0,0.0
