Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
bell,allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      bell_pepper/bell_pepper_4 (nan)      lightbulb/lightbulb_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
bell,bell_pepper/bell_pepper_4 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      lightbulb/lightbulb_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
bell,bell_pepper/bell_pepper_4 (nan)      lightbulb/lightbulb_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      ,bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,shampoo/shampoo_1 (nan)      bell_pepper/bell_pepper_4 (nan)      bell_pepper/bell_pepper_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      lightbulb/lightbulb_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,bell_pepper/bell_pepper_4 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
bell,allen_wrench/allen_wrench_5 (nan)      shampoo/shampoo_1 (nan)      cell_phone/cell_phone_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      bell_pepper/bell_pepper_4 (nan)      lightbulb/lightbulb_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
bell,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      shampoo/shampoo_1 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      bell_pepper/bell_pepper_4 (nan)      lightbulb/lightbulb_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,shampoo/shampoo_1 (nan) bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
bell,bell_pepper/bell_pepper_4 (nan)      lightbulb/lightbulb_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
bell,bell_pepper/bell_pepper_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      lightbulb/lightbulb_4 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) bell_pepper/bell_pepper_4 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
bell,lightbulb/lightbulb_4 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,bell_pepper/bell_pepper_4 (nan) ,bell_pepper/bell_pepper_4 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - bell,,,,,,,,0.8649999999999999,0.9666666666666666,0.8333333333333333,0.8800000000000001
 ,,,,,,,,,,,
folded,mouse/mouse_2 (nan)      toothbrush/toothbrush_5 (nan)      picture_frame/picture_frame_3 (nan)      hand_towel/hand_towel_1 (nan)      ,hand_towel/hand_towel_1 (nan) ,hand_towel/hand_towel_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
folded,hand_towel/hand_towel_1 (nan)      picture_frame/picture_frame_3 (nan)      hand_towel/hand_towel_1 (nan)      toothbrush/toothbrush_5 (nan)      ,hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) ,hand_towel/hand_towel_1 (nan) picture_frame/picture_frame_3 (nan) hand_towel/hand_towel_1 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
folded,hand_towel/hand_towel_1 (nan)      mouse/mouse_2 (nan)      toothbrush/toothbrush_5 (nan)      picture_frame/picture_frame_3 (nan)      hand_towel/hand_towel_1 (nan)      ,hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) ,hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
folded,hand_towel/hand_towel_1 (nan)      picture_frame/picture_frame_3 (nan)      hand_towel/hand_towel_1 (nan)      toothbrush/toothbrush_5 (nan)      ,hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) ,hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
folded,mouse/mouse_2 (nan)      soda_bottle/soda_bottle_4 (nan)      picture_frame/picture_frame_3 (nan)      hand_towel/hand_towel_1 (nan)      toothbrush/toothbrush_5 (nan)      ,hand_towel/hand_towel_1 (nan) ,hand_towel/hand_towel_1 (nan) mouse/mouse_2 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
folded,hand_towel/hand_towel_1 (nan)      hand_towel/hand_towel_1 (nan)      picture_frame/picture_frame_3 (nan)      toothbrush/toothbrush_5 (nan)      ,hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) ,hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) picture_frame/picture_frame_3 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
folded,mouse/mouse_2 (nan)      picture_frame/picture_frame_3 (nan)      toothbrush/toothbrush_5 (nan)      hand_towel/hand_towel_1 (nan)      ,hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) ,hand_towel/hand_towel_1 (nan) mouse/mouse_2 (nan) ,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
folded,toothbrush/toothbrush_5 (nan)      picture_frame/picture_frame_3 (nan)      mouse/mouse_2 (nan)      hand_towel/hand_towel_1 (nan)      hand_towel/hand_towel_1 (nan)      ,hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) ,picture_frame/picture_frame_3 (nan) hand_towel/hand_towel_1 (nan) hand_towel/hand_towel_1 (nan) mouse/mouse_2 (nan) ,2.0,1.0,2.0,0.0,0.6,0.5,1.0,0.666666666667
folded,mouse/mouse_2 (nan)      picture_frame/picture_frame_3 (nan)      hand_towel/hand_towel_1 (nan)      toothbrush/toothbrush_5 (nan)      ,hand_towel/hand_towel_1 (nan) ,hand_towel/hand_towel_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
folded,soda_bottle/soda_bottle_4 (nan)      mouse/mouse_2 (nan)      toothbrush/toothbrush_5 (nan)      picture_frame/picture_frame_3 (nan)      hand_towel/hand_towel_1 (nan)      ,hand_towel/hand_towel_1 (nan) ,hand_towel/hand_towel_1 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - folded,,,,,,,,0.795,0.7833333333333333,0.8833333333333332,0.8099999999999999
 ,,,,,,,,,,,
frame,picture_frame/picture_frame_3 (nan)      soda_bottle/soda_bottle_4 (nan)      lightbulb/lightbulb_4 (nan)      pliers/pliers_3 (nan)      allen_wrench/allen_wrench_5 (nan)      ,picture_frame/picture_frame_3 (nan) ,picture_frame/picture_frame_3 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_3 (nan)      picture_frame/picture_frame_3 (nan)      pliers/pliers_3 (nan)      allen_wrench/allen_wrench_5 (nan)      lightbulb/lightbulb_4 (nan)      ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_3 (nan)      picture_frame/picture_frame_3 (nan)      allen_wrench/allen_wrench_5 (nan)      pliers/pliers_3 (nan)      ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_3 (nan)      allen_wrench/allen_wrench_5 (nan)      lightbulb/lightbulb_4 (nan)      pliers/pliers_3 (nan)      ,picture_frame/picture_frame_3 (nan) ,picture_frame/picture_frame_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_3 (nan)      picture_frame/picture_frame_3 (nan)      allen_wrench/allen_wrench_5 (nan)      ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
frame,picture_frame/picture_frame_3 (nan)      picture_frame/picture_frame_3 (nan)      allen_wrench/allen_wrench_5 (nan)      pliers/pliers_3 (nan)      lightbulb/lightbulb_4 (nan)      ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
frame,picture_frame/picture_frame_3 (nan)      lightbulb/lightbulb_4 (nan)      allen_wrench/allen_wrench_5 (nan)      pliers/pliers_3 (nan)      picture_frame/picture_frame_3 (nan)      ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,picture_frame/picture_frame_3 (nan)      picture_frame/picture_frame_3 (nan)      pliers/pliers_3 (nan)      allen_wrench/allen_wrench_5 (nan)      soda_bottle/soda_bottle_4 (nan)      lightbulb/lightbulb_4 (nan)      ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
frame,pliers/pliers_3 (nan)      allen_wrench/allen_wrench_5 (nan)      picture_frame/picture_frame_3 (nan)      picture_frame/picture_frame_3 (nan)      lightbulb/lightbulb_4 (nan)      ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,picture_frame/picture_frame_3 (nan) picture_frame/picture_frame_3 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
frame,allen_wrench/allen_wrench_5 (nan)      pliers/pliers_3 (nan)      lightbulb/lightbulb_4 (nan)      picture_frame/picture_frame_3 (nan)      ,picture_frame/picture_frame_3 (nan) ,picture_frame/picture_frame_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - frame,,,,,,,,0.9266666666666667,1.0,0.9,0.9400000000000001
 ,,,,,,,,,,,
scissors,allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      scissors/scissors_6 (nan)      lightbulb/lightbulb_4 (nan)      ,scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,allen_wrench/allen_wrench_5 (nan)      scissors/scissors_6 (nan)      shampoo/shampoo_1 (nan)      lightbulb/lightbulb_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      scissors/scissors_6 (nan)      ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) lightbulb/lightbulb_4 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
scissors,lightbulb/lightbulb_4 (nan)      shampoo/shampoo_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      scissors/scissors_6 (nan)      ,scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
scissors,scissors/scissors_6 (nan)      fork/fork_3 (nan)      shampoo/shampoo_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_5 (nan)      lightbulb/lightbulb_4 (nan)      ,scissors/scissors_6 (nan) ,fork/fork_3 (nan) scissors/scissors_6 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
scissors,scissors/scissors_6 (nan)      allen_wrench/allen_wrench_5 (nan)      scissors/scissors_6 (nan)      lightbulb/lightbulb_4 (nan)      ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) lightbulb/lightbulb_4 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
scissors,scissors/scissors_6 (nan)      allen_wrench/allen_wrench_5 (nan)      scissors/scissors_6 (nan)      ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
scissors,scissors/scissors_6 (nan)      scissors/scissors_6 (nan)      lightbulb/lightbulb_4 (nan)      allen_wrench/allen_wrench_5 (nan)      ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) lightbulb/lightbulb_4 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
